id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,Clase de edad,Perfil
229,29.0,services,single,secondary,no,-271,yes,no,unknown,4,jun,578,1,-1,0,unknown,yes,25-34,Millenials
230,38.0,blue-collar,married,primary,no,5839,yes,no,unknown,4,jun,984,2,-1,0,unknown,yes,35-44,Adultxs
231,23.0,blue-collar,single,secondary,no,492,yes,no,unknown,4,jun,638,1,-1,0,unknown,yes,18-24,Gen Z & Boomers
232,27.0,management,single,tertiary,no,99,yes,no,unknown,4,jun,767,2,-1,0,unknown,yes,25-34,Millenials
233,27.0,management,single,tertiary,yes,-713,yes,no,unknown,4,jun,525,2,-1,0,unknown,yes,25-34,Millenials
234,29.0,services,single,secondary,no,32,yes,no,unknown,4,jun,563,1,-1,0,unknown,yes,25-34,Millenials
235,30.0,self-employed,married,tertiary,no,543,yes,yes,unknown,4,jun,1449,6,-1,0,unknown,yes,25-34,Millenials
236,36.0,blue-collar,married,primary,no,403,yes,no,unknown,4,jun,920,1,-1,0,unknown,yes,35-44,Adultxs
237,35.0,admin.,divorced,secondary,no,437,yes,no,unknown,4,jun,908,1,-1,0,unknown,yes,35-44,Adultxs
238,36.0,blue-collar,married,secondary,no,1772,no,no,unknown,5,jun,208,1,-1,0,unknown,yes,35-44,Adultxs
239,59.0,retired,divorced,primary,no,-88,yes,no,unknown,5,jun,910,2,-1,0,unknown,yes,55-64,Gen Z & Boomers
240,47.0,entrepreneur,married,secondary,no,0,no,no,unknown,5,jun,1446,1,-1,0,unknown,yes,45-54,Divorciadxs
241,58.0,entrepreneur,married,tertiary,no,853,no,no,unknown,5,jun,1149,2,-1,0,unknown,yes,55-64,Gen Z & Boomers
242,37.0,management,single,tertiary,no,240,no,no,unknown,5,jun,1123,1,-1,0,unknown,yes,35-44,Adultxs
243,46.0,admin.,single,secondary,no,849,yes,no,unknown,5,jun,508,2,-1,0,unknown,yes,45-54,Divorciadxs
244,43.0,blue-collar,single,secondary,no,318,yes,no,unknown,5,jun,736,2,-1,0,unknown,yes,35-44,Adultxs
245,27.0,management,single,tertiary,no,703,yes,no,unknown,5,jun,590,3,-1,0,unknown,yes,25-34,Millenials
246,38.0,services,divorced,secondary,no,61,no,no,unknown,5,jun,636,1,-1,0,unknown,yes,35-44,Adultxs
247,53.0,housemaid,married,primary,no,104,no,yes,unknown,5,jun,701,1,-1,0,unknown,yes,45-54,Divorciadxs
248,47.0,blue-collar,married,secondary,no,1996,no,no,unknown,5,jun,761,2,-1,0,unknown,yes,45-54,Divorciadxs
249,56.0,housemaid,divorced,primary,yes,1238,no,no,unknown,5,jun,1558,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
250,41.0,housemaid,married,secondary,no,879,no,no,unknown,5,jun,1053,2,-1,0,unknown,yes,35-44,Adultxs
251,29.0,self-employed,married,secondary,no,425,yes,no,unknown,5,jun,562,15,-1,0,unknown,yes,25-34,Millenials
252,50.0,technician,married,secondary,no,416,yes,no,unknown,5,jun,494,5,-1,0,unknown,yes,45-54,Divorciadxs
253,45.0,blue-collar,divorced,primary,no,844,no,no,unknown,5,jun,1018,3,-1,0,unknown,yes,45-54,Divorciadxs
254,35.0,blue-collar,married,secondary,no,860,yes,no,unknown,5,jun,884,4,-1,0,unknown,yes,35-44,Adultxs
255,26.0,technician,single,secondary,no,639,yes,no,unknown,6,jun,709,5,-1,0,unknown,yes,25-34,Millenials
256,26.0,admin.,married,secondary,no,710,yes,yes,unknown,6,jun,1276,2,-1,0,unknown,yes,25-34,Millenials
257,37.0,blue-collar,married,unknown,no,1508,no,yes,unknown,6,jun,381,2,-1,0,unknown,yes,35-44,Adultxs
258,30.0,admin.,single,secondary,no,223,yes,no,unknown,6,jun,862,11,-1,0,unknown,yes,25-34,Millenials
259,38.0,management,single,tertiary,no,619,yes,no,unknown,6,jun,460,4,-1,0,unknown,yes,35-44,Adultxs
260,37.0,services,divorced,secondary,no,319,yes,no,unknown,6,jun,467,3,-1,0,unknown,yes,35-44,Adultxs
261,53.0,technician,married,secondary,no,480,no,no,unknown,6,jun,648,2,-1,0,unknown,yes,45-54,Divorciadxs
262,29.0,blue-collar,single,primary,no,213,yes,no,unknown,6,jun,2653,3,-1,0,unknown,yes,25-34,Millenials
263,35.0,management,single,tertiary,no,68,no,no,unknown,6,jun,1085,1,-1,0,unknown,yes,35-44,Adultxs
264,28.0,blue-collar,married,secondary,no,2788,yes,no,unknown,6,jun,369,2,-1,0,unknown,yes,25-34,Millenials
265,55.0,blue-collar,married,unknown,no,7561,no,no,unknown,6,jun,685,3,-1,0,unknown,yes,55-64,Gen Z & Boomers
266,49.0,management,divorced,secondary,no,-46,yes,no,unknown,9,jun,1055,10,-1,0,unknown,yes,45-54,Divorciadxs
267,50.0,services,married,secondary,no,1595,no,no,unknown,9,jun,882,1,-1,0,unknown,yes,45-54,Divorciadxs
268,43.0,management,single,tertiary,no,1046,no,no,unknown,9,jun,901,1,-1,0,unknown,yes,35-44,Adultxs
269,58.0,self-employed,divorced,tertiary,no,1382,no,no,unknown,9,jun,700,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
270,38.0,technician,married,primary,no,217,yes,no,unknown,9,jun,491,6,-1,0,unknown,yes,35-44,Adultxs
271,48.0,blue-collar,divorced,primary,no,183,no,no,unknown,9,jun,940,1,-1,0,unknown,yes,45-54,Divorciadxs
272,59.0,management,married,secondary,no,1321,no,no,unknown,9,jun,3881,3,-1,0,unknown,yes,55-64,Gen Z & Boomers
273,58.0,blue-collar,married,secondary,no,25,no,no,unknown,9,jun,486,3,-1,0,unknown,yes,55-64,Gen Z & Boomers
274,36.0,self-employed,single,tertiary,no,4844,no,no,unknown,9,jun,1137,3,-1,0,unknown,yes,35-44,Adultxs
275,42.0,entrepreneur,married,tertiary,no,5345,no,no,unknown,11,jun,878,3,-1,0,unknown,yes,35-44,Adultxs
276,41.0,admin.,single,secondary,no,812,no,yes,unknown,11,jun,583,4,-1,0,unknown,yes,35-44,Adultxs
277,42.0,admin.,married,secondary,no,105,no,no,unknown,11,jun,1159,4,-1,0,unknown,yes,35-44,Adultxs
278,39.0,management,married,tertiary,no,-190,no,yes,unknown,11,jun,893,8,-1,0,unknown,yes,35-44,Adultxs
279,57.0,housemaid,married,primary,no,625,no,yes,unknown,11,jun,867,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
280,52.0,retired,married,unknown,no,293,no,no,unknown,11,jun,706,1,-1,0,unknown,yes,45-54,Divorciadxs
281,59.0,retired,married,unknown,no,1033,no,no,unknown,11,jun,1199,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
282,56.0,blue-collar,married,secondary,no,1210,no,no,unknown,11,jun,935,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
283,49.0,management,married,tertiary,no,64,no,no,unknown,11,jun,586,1,-1,0,unknown,yes,45-54,Divorciadxs
284,35.0,blue-collar,divorced,unknown,no,164,no,no,unknown,11,jun,967,2,-1,0,unknown,yes,35-44,Adultxs
285,36.0,unemployed,married,secondary,no,1766,no,no,unknown,11,jun,595,2,-1,0,unknown,yes,35-44,Adultxs
286,40.0,admin.,single,tertiary,no,1248,no,no,unknown,11,jun,1290,2,-1,0,unknown,yes,35-44,Adultxs
287,55.0,blue-collar,married,secondary,no,0,no,no,unknown,12,jun,614,2,-1,0,unknown,yes,55-64,Gen Z & Boomers
288,58.0,admin.,married,secondary,no,826,no,no,unknown,12,jun,885,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
289,39.0,self-employed,married,tertiary,no,2630,no,no,unknown,12,jun,651,5,-1,0,unknown,yes,35-44,Adultxs
290,47.0,housemaid,single,tertiary,no,3727,no,no,unknown,12,jun,993,6,-1,0,unknown,yes,45-54,Divorciadxs
291,40.0,management,married,secondary,no,406,yes,no,unknown,12,jun,577,2,-1,0,unknown,yes,35-44,Adultxs
292,35.0,blue-collar,married,tertiary,no,2999,no,no,unknown,12,jun,1141,6,-1,0,unknown,yes,35-44,Adultxs
293,48.0,blue-collar,married,secondary,no,1000,yes,no,unknown,12,jun,1268,2,-1,0,unknown,yes,45-54,Divorciadxs
294,48.0,management,divorced,tertiary,no,503,no,yes,unknown,12,jun,1243,7,-1,0,unknown,yes,45-54,Divorciadxs
295,24.0,blue-collar,single,secondary,yes,-203,yes,no,unknown,12,jun,465,3,-1,0,unknown,yes,18-24,Gen Z & Boomers
296,49.0,blue-collar,married,primary,no,361,yes,no,unknown,16,jun,513,2,-1,0,unknown,yes,45-54,Divorciadxs
297,36.0,blue-collar,married,secondary,no,274,yes,no,unknown,16,jun,686,11,-1,0,unknown,yes,35-44,Adultxs
298,52.0,retired,divorced,tertiary,no,3687,yes,yes,unknown,16,jun,741,4,-1,0,unknown,yes,45-54,Divorciadxs
299,42.0,entrepreneur,single,unknown,no,323,no,no,unknown,16,jun,617,1,-1,0,unknown,yes,35-44,Adultxs
300,36.0,services,married,secondary,no,981,no,no,unknown,16,jun,1093,1,-1,0,unknown,yes,35-44,Adultxs
301,36.0,blue-collar,divorced,secondary,no,638,yes,no,unknown,16,jun,1395,2,-1,0,unknown,yes,35-44,Adultxs
302,48.0,unemployed,single,tertiary,no,3229,no,no,unknown,16,jun,1089,1,-1,0,unknown,yes,45-54,Divorciadxs
303,51.0,management,single,secondary,no,1610,yes,no,unknown,16,jun,1248,3,-1,0,unknown,yes,45-54,Divorciadxs
304,51.0,blue-collar,married,secondary,no,33,no,yes,unknown,16,jun,721,3,-1,0,unknown,yes,45-54,Divorciadxs
305,46.0,technician,married,secondary,no,536,yes,no,unknown,16,jun,750,2,-1,0,unknown,yes,45-54,Divorciadxs
306,37.0,management,married,tertiary,no,0,no,no,unknown,16,jun,637,6,-1,0,unknown,yes,35-44,Adultxs
307,36.0,entrepreneur,married,tertiary,no,3057,no,no,unknown,16,jun,2769,4,-1,0,unknown,yes,35-44,Adultxs
308,47.0,management,married,secondary,no,2892,no,no,unknown,17,jun,556,1,-1,0,unknown,yes,45-54,Divorciadxs
309,40.0,technician,divorced,tertiary,no,0,no,no,unknown,17,jun,522,1,-1,0,unknown,yes,35-44,Adultxs
310,38.0,student,single,tertiary,no,3316,no,no,unknown,17,jun,1345,3,-1,0,unknown,yes,35-44,Adultxs
311,40.0,management,married,secondary,no,106,no,no,unknown,17,jun,676,2,-1,0,unknown,yes,35-44,Adultxs
312,39.0,blue-collar,married,primary,no,2303,yes,no,unknown,17,jun,775,3,-1,0,unknown,yes,35-44,Adultxs
313,60.0,management,married,tertiary,no,3301,no,no,unknown,17,jun,2621,3,-1,0,unknown,yes,55-64,Gen Z & Boomers
314,39.0,self-employed,single,tertiary,no,426,no,no,unknown,18,jun,1029,1,-1,0,unknown,yes,35-44,Adultxs
315,51.0,services,divorced,secondary,no,9,no,no,unknown,18,jun,371,2,-1,0,unknown,yes,45-54,Divorciadxs
316,27.0,admin.,married,secondary,no,-97,yes,no,unknown,18,jun,1528,2,-1,0,unknown,yes,25-34,Millenials
317,41.0,management,single,tertiary,no,11008,no,no,unknown,18,jun,1540,1,-1,0,unknown,yes,35-44,Adultxs
318,42.0,blue-collar,single,primary,no,4930,no,no,unknown,18,jun,973,1,-1,0,unknown,yes,35-44,Adultxs
319,41.0,entrepreneur,married,secondary,no,707,no,no,unknown,18,jun,707,1,-1,0,unknown,yes,35-44,Adultxs
320,33.0,technician,married,secondary,no,4,yes,yes,unknown,18,jun,625,2,-1,0,unknown,yes,25-34,Millenials
321,46.0,admin.,married,secondary,no,126,no,no,unknown,18,jun,1255,1,-1,0,unknown,yes,45-54,Divorciadxs
322,31.0,blue-collar,married,secondary,no,671,yes,no,unknown,18,jun,704,4,-1,0,unknown,yes,25-34,Millenials
323,41.0,blue-collar,married,primary,no,219,no,yes,unknown,18,jun,1574,3,-1,0,unknown,yes,35-44,Adultxs
324,41.0,blue-collar,divorced,secondary,no,3622,no,no,unknown,19,jun,1135,4,-1,0,unknown,yes,35-44,Adultxs
325,55.0,retired,divorced,secondary,no,1580,no,yes,unknown,19,jun,1007,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
326,53.0,technician,married,secondary,no,1319,no,no,unknown,19,jun,1318,3,-1,0,unknown,yes,45-54,Divorciadxs
327,55.0,housemaid,married,primary,no,2152,no,no,unknown,19,jun,922,2,-1,0,unknown,yes,55-64,Gen Z & Boomers
328,39.0,services,married,secondary,no,2843,yes,no,unknown,19,jun,585,1,-1,0,unknown,yes,35-44,Adultxs
329,40.0,entrepreneur,married,tertiary,yes,0,no,no,unknown,19,jun,952,4,-1,0,unknown,yes,35-44,Adultxs
330,59.0,retired,married,primary,no,1115,no,no,unknown,19,jun,834,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
331,42.0,blue-collar,single,secondary,no,625,no,no,unknown,19,jun,651,3,-1,0,unknown,yes,35-44,Adultxs
332,41.0,blue-collar,married,primary,no,246,no,no,unknown,19,jun,683,3,-1,0,unknown,yes,35-44,Adultxs
333,27.0,blue-collar,married,secondary,no,61,yes,no,unknown,19,jun,1012,1,-1,0,unknown,yes,25-34,Millenials
334,25.0,blue-collar,single,secondary,no,-191,yes,no,unknown,19,jun,958,7,-1,0,unknown,yes,25-34,Millenials
335,43.0,unemployed,married,primary,no,519,no,no,unknown,20,jun,973,2,-1,0,unknown,yes,35-44,Adultxs
336,44.0,services,married,secondary,no,522,no,yes,unknown,20,jun,911,1,-1,0,unknown,yes,35-44,Adultxs
337,26.0,blue-collar,single,secondary,no,-46,yes,no,unknown,20,jun,382,7,-1,0,unknown,yes,25-34,Millenials
338,52.0,retired,married,tertiary,no,2269,no,no,unknown,20,jun,1210,1,-1,0,unknown,yes,45-54,Divorciadxs
339,54.0,services,married,unknown,no,386,no,yes,unknown,20,jun,838,1,-1,0,unknown,yes,45-54,Divorciadxs
340,56.0,management,married,tertiary,no,0,no,yes,unknown,20,jun,422,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
341,57.0,management,married,tertiary,no,9103,no,yes,unknown,20,jun,1098,2,-1,0,unknown,yes,55-64,Gen Z & Boomers
342,29.0,blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,1663,1,-1,0,unknown,yes,25-34,Millenials
343,47.0,technician,married,tertiary,no,1694,no,yes,unknown,20,jun,560,3,-1,0,unknown,yes,45-54,Divorciadxs
344,57.0,management,married,tertiary,no,-92,yes,yes,unknown,20,jun,1617,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
345,40.0,blue-collar,married,secondary,no,188,yes,yes,unknown,20,jun,570,2,-1,0,unknown,yes,35-44,Adultxs
346,46.0,services,divorced,secondary,no,0,no,no,unknown,20,jun,1023,3,-1,0,unknown,yes,45-54,Divorciadxs
347,43.0,blue-collar,single,secondary,no,740,yes,no,unknown,20,jun,585,2,-1,0,unknown,yes,35-44,Adultxs
348,45.0,management,married,tertiary,no,655,no,no,unknown,20,jun,693,3,-1,0,unknown,yes,45-54,Divorciadxs
349,24.0,management,married,secondary,no,867,yes,no,unknown,20,jun,546,10,-1,0,unknown,yes,18-24,Gen Z & Boomers
350,40.0,blue-collar,married,secondary,no,1009,yes,yes,unknown,20,jun,1036,5,-1,0,unknown,yes,35-44,Adultxs
351,38.0,services,divorced,unknown,no,6360,no,no,unknown,20,jun,1409,2,-1,0,unknown,yes,35-44,Adultxs
352,36.0,unemployed,married,tertiary,no,4145,no,no,unknown,20,jun,988,4,-1,0,unknown,yes,35-44,Adultxs
353,27.0,blue-collar,single,secondary,yes,-27,no,no,unknown,23,jun,498,2,-1,0,unknown,yes,25-34,Millenials
354,26.0,admin.,single,primary,no,-122,yes,no,unknown,23,jun,670,3,-1,0,unknown,yes,25-34,Millenials
355,43.0,management,married,tertiary,no,149,yes,no,unknown,23,jun,662,2,-1,0,unknown,yes,35-44,Adultxs
356,25.0,blue-collar,single,primary,no,52,yes,no,unknown,24,jun,528,2,-1,0,unknown,yes,25-34,Millenials
357,27.0,blue-collar,married,tertiary,no,335,yes,no,unknown,26,jun,519,3,-1,0,unknown,yes,25-34,Millenials
358,30.0,technician,married,tertiary,no,526,yes,yes,unknown,26,jun,677,3,-1,0,unknown,yes,25-34,Millenials
359,28.0,admin.,single,secondary,no,-7,no,yes,unknown,26,jun,3183,2,-1,0,unknown,yes,25-34,Millenials
360,27.0,blue-collar,married,primary,no,-413,no,yes,unknown,27,jun,422,6,-1,0,unknown,yes,25-34,Millenials
361,32.0,admin.,divorced,secondary,no,-241,no,yes,unknown,27,jun,856,2,-1,0,unknown,yes,25-34,Millenials
362,41.0,blue-collar,single,secondary,no,75,yes,no,unknown,1,jul,479,9,-1,0,unknown,yes,35-44,Adultxs
363,37.0,technician,single,tertiary,no,0,no,no,unknown,1,jul,1135,2,-1,0,unknown,yes,35-44,Adultxs
364,27.0,technician,single,secondary,no,158,no,no,unknown,1,jul,650,2,-1,0,unknown,yes,25-34,Millenials
365,29.0,services,single,secondary,no,84,no,yes,unknown,3,jul,587,3,-1,0,unknown,yes,25-34,Millenials
366,33.0,services,married,secondary,no,114,no,yes,unknown,3,jul,676,1,-1,0,unknown,yes,25-34,Millenials
367,36.0,technician,married,primary,no,0,no,no,unknown,4,jul,584,1,-1,0,unknown,yes,35-44,Adultxs
368,28.0,blue-collar,single,secondary,no,-127,yes,no,cellular,4,jul,1044,3,-1,0,unknown,yes,25-34,Millenials
369,55.0,blue-collar,married,secondary,no,49,yes,no,cellular,7,jul,494,4,-1,0,unknown,yes,55-64,Gen Z & Boomers
370,51.0,technician,married,secondary,no,216,no,no,cellular,7,jul,615,2,-1,0,unknown,yes,45-54,Divorciadxs
371,39.0,technician,single,secondary,no,506,yes,no,cellular,7,jul,718,2,-1,0,unknown,yes,35-44,Adultxs
372,42.0,blue-collar,divorced,primary,no,213,yes,no,cellular,7,jul,434,3,-1,0,unknown,yes,35-44,Adultxs
373,33.0,services,single,secondary,no,170,no,no,cellular,7,jul,782,1,-1,0,unknown,yes,25-34,Millenials
374,36.0,entrepreneur,divorced,tertiary,no,776,no,yes,cellular,7,jul,722,3,-1,0,unknown,yes,35-44,Adultxs
375,45.0,technician,married,secondary,no,879,no,no,cellular,7,jul,621,2,-1,0,unknown,yes,45-54,Divorciadxs
376,37.0,self-employed,married,secondary,no,1633,no,no,cellular,7,jul,629,2,-1,0,unknown,yes,35-44,Adultxs
377,46.0,unemployed,married,secondary,no,926,no,no,cellular,7,jul,385,5,-1,0,unknown,yes,45-54,Divorciadxs
378,32.0,self-employed,single,tertiary,no,2559,no,no,cellular,7,jul,889,1,-1,0,unknown,yes,25-34,Millenials
379,28.0,technician,single,secondary,no,909,no,yes,cellular,7,jul,532,1,-1,0,unknown,yes,25-34,Millenials
380,45.0,admin.,divorced,secondary,no,-176,no,yes,cellular,7,jul,574,1,-1,0,unknown,yes,45-54,Divorciadxs
381,41.0,blue-collar,single,secondary,yes,1085,yes,yes,cellular,7,jul,599,1,-1,0,unknown,yes,35-44,Adultxs
382,59.0,blue-collar,divorced,primary,no,1265,no,yes,cellular,7,jul,849,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
383,47.0,technician,single,secondary,no,-239,yes,yes,cellular,7,jul,973,3,-1,0,unknown,yes,45-54,Divorciadxs
384,31.0,blue-collar,single,secondary,no,726,no,no,cellular,7,jul,719,2,-1,0,unknown,yes,25-34,Millenials
385,31.0,management,single,tertiary,no,296,no,yes,cellular,8,jul,509,4,-1,0,unknown,yes,25-34,Millenials
386,33.0,entrepreneur,married,secondary,no,-627,yes,yes,cellular,8,jul,740,1,-1,0,unknown,yes,25-34,Millenials
387,52.0,entrepreneur,married,tertiary,yes,-468,no,no,cellular,8,jul,534,1,-1,0,unknown,yes,45-54,Divorciadxs
388,26.0,self-employed,single,secondary,no,551,no,no,cellular,8,jul,531,1,-1,0,unknown,yes,25-34,Millenials
389,25.0,technician,single,secondary,no,0,no,yes,cellular,8,jul,634,1,-1,0,unknown,yes,25-34,Millenials
390,25.0,blue-collar,married,secondary,no,101,no,yes,cellular,8,jul,460,3,-1,0,unknown,yes,25-34,Millenials
391,28.0,blue-collar,single,secondary,no,517,no,yes,cellular,8,jul,681,1,-1,0,unknown,yes,25-34,Millenials
392,33.0,entrepreneur,divorced,tertiary,no,37,no,yes,cellular,8,jul,1082,1,-1,0,unknown,yes,25-34,Millenials
393,45.0,management,divorced,tertiary,no,854,no,yes,cellular,8,jul,730,1,-1,0,unknown,yes,45-54,Divorciadxs
394,36.0,services,married,secondary,no,30,no,yes,cellular,8,jul,716,5,-1,0,unknown,yes,35-44,Adultxs
395,26.0,blue-collar,single,secondary,yes,81,no,yes,cellular,8,jul,803,2,-1,0,unknown,yes,25-34,Millenials
396,38.0,technician,married,secondary,no,0,no,no,cellular,8,jul,635,1,-1,0,unknown,yes,35-44,Adultxs
397,56.0,blue-collar,single,secondary,no,663,no,yes,cellular,8,jul,819,3,-1,0,unknown,yes,55-64,Gen Z & Boomers
398,26.0,admin.,single,secondary,no,102,no,yes,cellular,8,jul,658,2,-1,0,unknown,yes,25-34,Millenials
399,26.0,technician,married,secondary,no,370,no,yes,cellular,8,jul,1061,4,-1,0,unknown,yes,25-34,Millenials
400,25.0,blue-collar,single,secondary,no,189,no,yes,cellular,8,jul,687,2,-1,0,unknown,yes,25-34,Millenials
401,26.0,unemployed,single,secondary,no,111,no,no,cellular,9,jul,537,1,-1,0,unknown,yes,25-34,Millenials
402,40.0,blue-collar,married,primary,no,665,yes,no,cellular,9,jul,781,1,-1,0,unknown,yes,35-44,Adultxs
403,37.0,admin.,married,primary,no,214,yes,no,cellular,9,jul,645,1,-1,0,unknown,yes,35-44,Adultxs
404,43.0,blue-collar,single,primary,no,0,no,no,cellular,9,jul,1242,1,-1,0,unknown,yes,35-44,Adultxs
405,41.0,services,divorced,tertiary,no,1583,yes,no,cellular,9,jul,662,1,-1,0,unknown,yes,35-44,Adultxs
406,49.0,blue-collar,married,secondary,no,0,no,yes,cellular,9,jul,625,1,-1,0,unknown,yes,45-54,Divorciadxs
407,29.0,admin.,divorced,tertiary,yes,0,no,yes,cellular,9,jul,426,3,-1,0,unknown,yes,25-34,Millenials
408,39.0,services,divorced,secondary,no,687,yes,no,cellular,9,jul,869,1,-1,0,unknown,yes,35-44,Adultxs
409,38.0,management,married,tertiary,yes,327,yes,yes,cellular,9,jul,556,5,-1,0,unknown,yes,35-44,Adultxs
410,26.0,technician,married,secondary,no,-119,no,yes,cellular,9,jul,359,5,-1,0,unknown,yes,25-34,Millenials
411,32.0,management,married,tertiary,no,794,yes,yes,cellular,9,jul,1014,1,-1,0,unknown,yes,25-34,Millenials
412,33.0,blue-collar,married,primary,no,-191,yes,yes,cellular,9,jul,1290,4,-1,0,unknown,yes,25-34,Millenials
413,31.0,management,single,tertiary,no,409,no,yes,cellular,9,jul,564,5,-1,0,unknown,yes,25-34,Millenials
414,49.0,blue-collar,married,primary,no,3,no,yes,cellular,9,jul,1439,6,-1,0,unknown,yes,45-54,Divorciadxs
415,27.0,unemployed,single,primary,no,9,no,yes,cellular,9,jul,919,2,-1,0,unknown,yes,25-34,Millenials
416,30.0,blue-collar,single,secondary,no,155,yes,yes,cellular,9,jul,1426,3,-1,0,unknown,yes,25-34,Millenials
417,35.0,blue-collar,married,secondary,no,1330,no,no,cellular,10,jul,901,1,-1,0,unknown,yes,35-44,Adultxs
418,26.0,blue-collar,single,secondary,no,-29,yes,no,cellular,10,jul,998,4,-1,0,unknown,yes,25-34,Millenials
419,45.0,entrepreneur,married,unknown,no,3133,yes,yes,cellular,10,jul,804,1,-1,0,unknown,yes,45-54,Divorciadxs
420,34.0,admin.,married,secondary,no,-33,yes,yes,cellular,10,jul,961,1,-1,0,unknown,yes,25-34,Millenials
421,28.0,admin.,single,secondary,no,-170,no,yes,cellular,10,jul,720,2,-1,0,unknown,yes,25-34,Millenials
422,25.0,blue-collar,single,secondary,no,1243,no,yes,cellular,10,jul,1341,7,-1,0,unknown,yes,25-34,Millenials
423,30.0,blue-collar,single,secondary,no,1598,yes,no,cellular,10,jul,634,1,-1,0,unknown,yes,25-34,Millenials
424,30.0,services,married,secondary,no,5,no,yes,cellular,10,jul,829,5,-1,0,unknown,yes,25-34,Millenials
425,47.0,services,married,secondary,no,367,yes,no,cellular,10,jul,476,4,-1,0,unknown,yes,45-54,Divorciadxs
426,57.0,admin.,divorced,secondary,no,658,no,no,cellular,10,jul,724,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
